market,commodity,date,price_per_kg,expected_price,flagged
Hagadera (Daadab),Maize flour,2025-01-15,95.35,95.62,False
Hagadera (Daadab),Potatoes (Irish),2025-01-15,72.05,67.54,False
Kakuma 4,Maize,2025-01-15,48.33,50.0,False
Kalobeyei (Village 2),Rice,2025-01-15,123.33,115.0,False
Kalobeyei (Village 2),Maize flour,2025-01-15,76.67,78.33,False
Kakuma 4,Maize flour,2025-01-15,76.67,76.67,False
Hagadera (Daadab),Rice,2025-01-15,100.12,100.61,False
Kakuma 3,Sugar,2025-01-15,153.33,149.83,False
Hagadera (Daadab),Meat (goat),2025-01-15,750.0,800.0,False
Kalobeyei (Village 3),Beans (dry),2025-01-15,130.0,110.0,False
IFO (Daadab),Maize flour,2025-01-15,100.0,99.77,False
Kalobeyei (Village 2),Sugar,2025-01-15,163.33,149.17,False
Kalobeyei (Village 1),Sugar,2025-01-15,166.67,149.75,False
Kakuma 3,Wheat flour,2025-01-15,93.33,86.67,False
Hagadera (Daadab),Meat (camel),2025-01-15,600.0,643.75,False
IFO (Daadab),Meat (camel),2025-01-15,619.76,622.58,False
Kalobeyei (Village 2),Wheat flour,2025-01-15,90.0,94.17,False
Kakuma 4,Beans (dry),2025-01-15,160.0,146.67,False
Kalobeyei (Village 1),Beans (dry),2025-01-15,150.0,130.0,False
Kakuma 4,Potatoes (Irish),2025-01-15,83.33,83.33,False
Kalobeyei (Village 1),Maize flour,2025-01-15,83.33,76.25,False
Kalobeyei (Village 1),Rice,2025-01-15,116.67,107.5,False
IFO (Daadab),Sugar,2025-01-15,122.53,120.93,False
Kalobeyei (Village 1),Salt,2025-01-15,50.0,50.0,False
Kalobeyei (Village 1),Maize,2025-01-15,50.0,48.75,False
Kalobeyei (Village 2),Maize,2025-01-15,43.33,55.5,False
Kakuma 3,Beans (dry),2025-01-15,123.33,120.0,False
Kalobeyei (Village 3),Salt,2025-01-15,50.0,50.0,False
Kakuma 3,Maize flour,2025-01-15,80.0,80.0,False
Kalobeyei (Village 3),Wheat flour,2025-01-15,85.0,84.83,False
Hagadera (Daadab),Wheat flour,2025-01-15,99.43,99.62,False
IFO (Daadab),Maize,2025-01-15,70.0,70.0,False
Kalobeyei (Village 2),Beans (dry),2025-01-15,143.33,145.0,False
Kakuma 4,Sugar,2025-01-15,173.33,158.33,False
Kakuma 4,Rice,2025-01-15,126.67,116.67,False
Kakuma 4,Wheat flour,2025-01-15,86.67,84.83,False
Hagadera (Daadab),Sugar,2025-01-15,121.67,121.28,False
IFO (Daadab),Meat (goat),2025-01-15,600.0,658.33,False
Kakuma 4,Salt,2025-01-15,66.64999999999999,79.14999999999999,False
IFO (Daadab),Beans (dry),2025-01-15,119.77,121.9,False
IFO (Daadab),Potatoes (Irish),2025-01-15,64.08,65.71,False
Hagadera (Daadab),Salt,2025-01-15,50.0,50.0,False
IFO (Daadab),Salt,2025-01-15,50.0,50.0,False
Kalobeyei (Village 1),Wheat flour,2025-01-15,96.67,88.75,False
Kakuma 3,Maize,2025-01-15,56.67,60.0,False
Kalobeyei (Village 3),Maize flour,2025-01-15,77.5,76.67,False
Kakuma 3,Meat (beef),2025-01-15,666.67,633.33,False
Kalobeyei (Village 3),Sugar,2025-01-15,165.0,141.83,False
IFO (Daadab),Rice,2025-01-15,117.4,121.0,False
Kakuma 3,Potatoes (Irish),2025-01-15,80.0,80.0,False
Kakuma 3,Meat (goat),2025-01-15,675.0,716.67,False
Kakuma 3,Salt,2025-01-15,50.0,50.0,False
IFO (Daadab),Wheat flour,2025-01-15,100.0,100.01,False
Kalobeyei (Village 3),Rice,2025-01-15,117.5,93.33,False
Kakuma 3,Rice,2025-01-15,100.0,126.67,False
Hagadera (Daadab),Maize,2025-01-15,60.0,60.0,False
Hagadera (Daadab),Beans (dry),2025-01-15,118.87,123.44,False
Hagadera (Daadab),Maize,2025-02-15,60.0,60.0,False
Kakuma 4,Potatoes (Irish),2025-02-15,93.33,83.33,False
Kakuma 2,Salt,2025-02-15,50.0,50.0,False
Hagadera (Daadab),Salt,2025-02-15,50.0,50.0,False
Ethiopia (Kakuma),Rice,2025-02-15,150.0,90.0,False
Kakuma 2,Beans (dry),2025-02-15,133.33,150.0,False
Kakuma 3,Rice,2025-02-15,176.67,100.0,True
HongKong (Kakuma),Maize flour,2025-02-15,77.5,79.38,False
Kakuma 2,Wheat flour,2025-02-15,83.33,90.0,False
Mogadishu (Kakuma),Sugar,2025-02-15,176.67,157.5,False
Kakuma 3,Maize,2025-02-15,55.0,56.67,False
Kalobeyei (Village 2),Salt,2025-02-15,66.64999999999999,50.0,False
Kalobeyei (Village 1),Maize flour,2025-02-15,80.0,83.33,False
Ethiopia (Kakuma),Maize,2025-02-15,60.0,65.0,False
Kalobeyei (Village 3),Maize flour,2025-02-15,76.67,77.5,False
Kakuma 2,Sugar,2025-02-15,156.67,149.0,False
Hagadera (Daadab),Rice,2025-02-15,108.14,100.12,False
Kalobeyei (Village 3),Sugar,2025-02-15,156.67,165.0,False
Kalobeyei (Village 2),Maize flour,2025-02-15,80.0,76.67,False
Kalobeyei (Village 1),Maize,2025-02-15,50.0,50.0,False
Kalobeyei (Village 2),Sugar,2025-02-15,183.33,163.33,False
Kalobeyei (Village 1),Wheat flour,2025-02-15,100.0,96.67,False
Mogadishu (Kakuma),Salt,2025-02-15,58.349999999999994,56.25,False
IFO (Daadab),Beans (dry),2025-02-15,119.8,119.77,False
Kakuma 3,Maize flour,2025-02-15,80.0,80.0,False
Kakuma 3,Beans (dry),2025-02-15,150.0,123.33,False
Kakuma 2,Rice,2025-02-15,153.33,150.0,False
HongKong (Kakuma),Beans (dry),2025-02-15,170.0,154.79,False
IFO (Daadab),Salt,2025-02-15,50.0,50.0,False
Kalobeyei (Village 1),Beans (dry),2025-02-15,133.33,150.0,False
Kakuma 4,Wheat flour,2025-02-15,76.67,86.67,False
Ethiopia (Kakuma),Beans (dry),2025-02-15,155.0,150.0,False
Ethiopia (Kakuma),Sugar,2025-02-15,175.0,156.0,False
Kalobeyei (Village 1),Sugar,2025-02-15,175.0,166.67,False
HongKong (Kakuma),Maize,2025-02-15,53.33,56.67,False
Kakuma 4,Sugar,2025-02-15,170.0,173.33,False
Kakuma 3,Wheat flour,2025-02-15,86.67,93.33,False
Hagadera (Daadab),Meat (camel),2025-02-15,600.0,600.0,False
IFO (Daadab),Rice,2025-02-15,117.93,117.4,False
Kalobeyei (Village 3),Wheat flour,2025-02-15,86.67,85.0,False
Kalobeyei (Village 1),Salt,2025-02-15,50.0,50.0,False
IFO (Daadab),Sugar,2025-02-15,121.12,122.53,False
Mogadishu (Kakuma),Rice,2025-02-15,166.67,145.0,False
Kakuma 4,Maize flour,2025-02-15,70.0,76.67,False
IFO (Daadab),Potatoes (Irish),2025-02-15,61.4,64.08,False
Ethiopia (Kakuma),Salt,2025-02-15,50.0,50.0,False
IFO (Daadab),Wheat flour,2025-02-15,100.02,100.0,False
Kakuma 2,Maize,2025-02-15,50.0,50.0,False
Kalobeyei (Village 3),Rice,2025-02-15,103.33,117.5,False
IFO (Daadab),Meat (goat),2025-02-15,600.0,600.0,False
IFO (Daadab),Maize,2025-02-15,70.3,70.0,False
Kakuma 4,Beans (dry),2025-02-15,150.0,160.0,False
Mogadishu (Kakuma),Beans (dry),2025-02-15,180.0,152.5,False
Kakuma 4,Rice,2025-02-15,123.33,126.67,False
Kakuma 2,Potatoes (Irish),2025-02-15,73.33,70.0,False
Kakuma 3,Sugar,2025-02-15,160.0,153.33,False
Kakuma 2,Maize flour,2025-02-15,73.33,80.0,False
Hagadera (Daadab),Sugar,2025-02-15,122.66,121.67,False
Kakuma 3,Potatoes (Irish),2025-02-15,76.67,80.0,False
Kalobeyei (Village 3),Salt,2025-02-15,50.0,50.0,False
Ethiopia (Kakuma),Maize flour,2025-02-15,85.0,75.0,False
Hagadera (Daadab),Potatoes (Irish),2025-02-15,68.69,72.05,False
Hagadera (Daadab),Beans (dry),2025-02-15,121.56,118.87,False
Kakuma 4,Salt,2025-02-15,50.0,66.64999999999999,True
Kalobeyei (Village 2),Maize,2025-02-15,50.0,43.33,False
Hagadera (Daadab),Meat (goat),2025-02-15,770.83,750.0,False
Ethiopia (Kakuma),Wheat flour,2025-02-15,100.0,93.0,False
Kakuma 3,Salt,2025-02-15,50.0,50.0,False
IFO (Daadab),Maize flour,2025-02-15,100.38,100.0,False
Kalobeyei (Village 2),Rice,2025-02-15,176.67,123.33,False
Mogadishu (Kakuma),Maize flour,2025-02-15,90.0,77.5,False
Kakuma 4,Maize,2025-02-15,50.0,48.33,False
Kalobeyei (Village 3),Beans (dry),2025-02-15,120.0,130.0,False
HongKong (Kakuma),Wheat flour,2025-02-15,87.5,91.46,False
Hagadera (Daadab),Maize flour,2025-02-15,96.36,95.35,False
Kalobeyei (Village 1),Potatoes (Irish),2025-02-15,100.0,85.0,False
Kalobeyei (Village 1),Rice,2025-02-15,116.67,116.67,False
HongKong (Kakuma),Sugar,2025-02-15,165.0,150.31,False
IFO (Daadab),Meat (camel),2025-02-15,606.25,619.76,False
Hagadera (Daadab),Wheat flour,2025-02-15,97.97,99.43,False
Kakuma 3,Meat (goat),2025-02-15,666.67,675.0,False
Kalobeyei (Village 2),Beans (dry),2025-02-15,166.67,143.33,False
Kalobeyei (Village 2),Wheat flour,2025-02-15,96.67,90.0,False
HongKong (Kakuma),Salt,2025-02-15,56.25,50.0,False
HongKong (Kakuma),Rice,2025-02-15,135.0,154.79,False
Kakuma 3,Meat (goat),2025-03-15,700.0,666.67,False
IFO (Daadab),Salt,2025-03-15,50.0,50.0,False
Kakuma 2,Rice,2025-03-15,153.33,153.33,False
Kakuma 2,Salt,2025-03-15,50.0,50.0,False
Ethiopia (Kakuma),Beans (dry),2025-03-15,175.0,155.0,False
Kakuma 4,Potatoes (Irish),2025-03-15,96.67,93.33,False
Ethiopia (Kakuma),Wheat flour,2025-03-15,90.0,100.0,False
Mogadishu (Kakuma),Salt,2025-03-15,58.349999999999994,58.349999999999994,False
IFO (Daadab),Meat (camel),2025-03-15,701.45,606.25,True
IFO (Daadab),Maize flour,2025-03-15,100.03,100.38,False
Kalobeyei (Village 1),Salt,2025-03-15,50.0,50.0,False
Hagadera (Daadab),Wheat flour,2025-03-15,99.56,97.97,False
HongKong (Kakuma),Rice,2025-03-15,160.0,135.0,False
Hagadera (Daadab),Maize,2025-03-15,60.0,60.0,False
Kakuma 2,Wheat flour,2025-03-15,85.17,83.33,False
Kakuma 3,Wheat flour,2025-03-15,85.83,86.67,False
Kakuma 2,Maize,2025-03-15,60.0,50.0,False
Ethiopia (Kakuma),Maize flour,2025-03-15,85.0,85.0,False
Kalobeyei (Village 1),Rice,2025-03-15,120.0,116.67,False
HongKong (Kakuma),Maize,2025-03-15,61.67,53.33,False
IFO (Daadab),Sugar,2025-03-15,121.53,121.12,False
Hagadera (Daadab),Rice,2025-03-15,107.71,108.14,False
Kalobeyei (Village 2),Maize flour,2025-03-15,77.5,80.0,False
Kakuma 4,Salt,2025-03-15,58.099999999999994,50.0,False
Kakuma 4,Maize,2025-03-15,62.5,50.0,False
Ethiopia (Kakuma),Salt,2025-03-15,50.0,50.0,False
Kalobeyei (Village 3),Wheat flour,2025-03-15,84.0,86.67,False
Kakuma 3,Rice,2025-03-15,170.0,176.67,False
Kalobeyei (Village 1),Maize flour,2025-03-15,80.0,80.0,False
Mogadishu (Kakuma),Beans (dry),2025-03-15,166.67,180.0,False
Kalobeyei (Village 2),Wheat flour,2025-03-15,83.5,96.67,False
Hagadera (Daadab),Maize flour,2025-03-15,97.42,96.36,False
Kakuma 3,Meat (beef),2025-03-15,600.0,666.67,False
Hagadera (Daadab),Meat (goat),2025-03-15,722.22,770.83,False
Kalobeyei (Village 3),Beans (dry),2025-03-15,142.5,120.0,False
IFO (Daadab),Rice,2025-03-15,117.12,117.93,False
IFO (Daadab),Wheat flour,2025-03-15,99.96,100.02,False
Kakuma 4,Maize flour,2025-03-15,77.5,70.0,False
Kalobeyei (Village 2),Sugar,2025-03-15,151.5,183.33,False
Mogadishu (Kakuma),Rice,2025-03-15,183.33,166.67,False
IFO (Daadab),Potatoes (Irish),2025-03-15,63.36,61.4,False
HongKong (Kakuma),Wheat flour,2025-03-15,85.83,87.5,False
Ethiopia (Kakuma),Sugar,2025-03-15,170.0,175.0,False
Kakuma 3,Maize,2025-03-15,55.0,55.0,False
Kalobeyei (Village 3),Sugar,2025-03-15,154.0,156.67,False
Kakuma 2,Sugar,2025-03-15,161.83,156.67,False
Kakuma 3,Beans (dry),2025-03-15,163.33,150.0,False
Kalobeyei (Village 1),Beans (dry),2025-03-15,136.67,133.33,False
Hagadera (Daadab),Beans (dry),2025-03-15,123.32,121.56,False
Kalobeyei (Village 2),Beans (dry),2025-03-15,150.0,166.67,False
Kalobeyei (Village 2),Rice,2025-03-15,170.0,176.67,False
Kakuma 3,Potatoes (Irish),2025-03-15,93.33,76.67,False
Kalobeyei (Village 1),Sugar,2025-03-15,158.33,175.0,False
IFO (Daadab),Meat (goat),2025-03-15,729.35,600.0,True
Hagadera (Daadab),Sugar,2025-03-15,129.68,122.66,False
Kakuma 3,Sugar,2025-03-15,163.17,160.0,False
IFO (Daadab),Beans (dry),2025-03-15,119.97,119.8,False
HongKong (Kakuma),Maize flour,2025-03-15,83.33,77.5,False
Kakuma 3,Salt,2025-03-15,50.0,50.0,False
Kalobeyei (Village 3),Maize flour,2025-03-15,80.0,76.67,False
Kakuma 2,Maize flour,2025-03-15,76.67,73.33,False
Kalobeyei (Village 1),Wheat flour,2025-03-15,91.83,100.0,False
Hagadera (Daadab),Potatoes (Irish),2025-03-15,68.75,68.69,False
HongKong (Kakuma),Beans (dry),2025-03-15,160.0,170.0,False
Kalobeyei (Village 1),Maize,2025-03-15,58.33,50.0,False
Kalobeyei (Village 3),Rice,2025-03-15,127.5,103.33,False
Kalobeyei (Village 3),Salt,2025-03-15,50.0,50.0,False
Mogadishu (Kakuma),Maize flour,2025-03-15,86.67,90.0,False
Kalobeyei (Village 2),Maize,2025-03-15,60.0,50.0,False
Hagadera (Daadab),Salt,2025-03-15,50.0,50.0,False
Kalobeyei (Village 1),Potatoes (Irish),2025-03-15,100.0,100.0,False
HongKong (Kakuma),Salt,2025-03-15,50.0,56.25,False
Kakuma 3,Maize flour,2025-03-15,75.0,80.0,False
Ethiopia (Kakuma),Maize,2025-03-15,75.0,60.0,False
Mogadishu (Kakuma),Sugar,2025-03-15,176.67,176.67,False
IFO (Daadab),Maize,2025-03-15,70.11,70.3,False
Hagadera (Daadab),Meat (camel),2025-03-15,600.0,600.0,False
HongKong (Kakuma),Sugar,2025-03-15,169.83,165.0,False
Kakuma 2,Potatoes (Irish),2025-03-15,93.33,73.33,False
Ethiopia (Kakuma),Rice,2025-03-15,125.0,150.0,False
Kakuma 4,Beans (dry),2025-03-15,155.0,150.0,False
Kakuma 4,Wheat flour,2025-03-15,85.0,76.67,False
Kakuma 2,Beans (dry),2025-03-15,150.0,133.33,False
Kalobeyei (Village 2),Salt,2025-03-15,62.5,66.64999999999999,False
Kakuma 4,Rice,2025-03-15,125.0,123.33,False
Kakuma 3,Meat (beef),2025-04-15,612.5,600.0,False
IFO (Daadab),Rice,2025-04-15,113.33,117.12,False
Kakuma 3,Potatoes (Irish),2025-04-15,84.58,93.33,False
Kakuma 3,Salt,2025-04-15,50.0,50.0,False
IFO (Daadab),Salt,2025-04-15,50.0,50.0,False
Kakuma 3,Maize,2025-04-15,64.17,55.0,False
Kakuma 3,Maize flour,2025-04-15,81.38,75.0,False
Kakuma 4,Beans (dry),2025-04-15,151.67,155.0,False
IFO (Daadab),Maize flour,2025-04-15,100.0,100.03,False
Kakuma 2,Potatoes (Irish),2025-04-15,80.0,93.33,False
Kakuma 2,Beans (dry),2025-04-15,123.33,150.0,False
Kakuma 4,Wheat flour,2025-04-15,85.83,85.0,False
IFO (Daadab),Beans (dry),2025-04-15,123.33,119.97,False
Kakuma 4,Salt,2025-04-15,58.349999999999994,58.099999999999994,False
Kakuma 4,Rice,2025-04-15,140.0,125.0,False
IFO (Daadab),Wheat flour,2025-04-15,100.0,99.96,False
IFO (Daadab),Potatoes (Irish),2025-04-15,100.0,63.36,False
IFO (Daadab),Sugar,2025-04-15,123.33,121.53,False
Kakuma 4,Maize,2025-04-15,63.33,62.5,False
Kakuma 3,Beans (dry),2025-04-15,153.0,163.33,False
Kakuma 4,Potatoes (Irish),2025-04-15,90.0,96.67,False
Kakuma 3,Wheat flour,2025-04-15,87.25,85.83,False
Kakuma 2,Maize flour,2025-04-15,80.0,76.67,False
Kakuma 2,Wheat flour,2025-04-15,83.33,85.17,False
Kakuma 3,Sugar,2025-04-15,171.25,163.17,False
Kakuma 3,Rice,2025-04-15,153.75,170.0,False
Kakuma 2,Salt,2025-04-15,50.0,50.0,False
Kakuma 3,Meat (goat),2025-04-15,775.0,700.0,False
Kakuma 4,Maize flour,2025-04-15,75.83,77.5,False
Kakuma 2,Rice,2025-04-15,146.67,153.33,False
Kakuma 2,Maize,2025-04-15,57.5,60.0,False
Kakuma 2,Sugar,2025-04-15,165.0,161.83,False
Kakuma 3,Potatoes (Irish),2025-05-15,73.33,84.58,False
Kalobeyei (Village 1),Maize flour,2025-05-15,90.0,80.0,False
IFO (Daadab),Sugar,2025-05-15,131.62,123.33,False
Kakuma 3,Meat (goat),2025-05-15,633.33,775.0,True
Kalobeyei (Village 1),Rice,2025-05-15,113.33,120.0,False
Hagadera (Daadab),Wheat flour,2025-05-15,99.49,99.56,False
Kalobeyei (Village 1),Salt,2025-05-15,50.0,50.0,False
Kakuma 4,Sugar,2025-05-15,180.0,170.0,False
Kakuma 3,Meat (beef),2025-05-15,600.0,612.5,False
IFO (Daadab),Salt,2025-05-15,50.0,50.0,False
Hagadera (Daadab),Meat (goat),2025-05-15,750.0,722.22,False
IFO (Daadab),Meat (camel),2025-05-15,660.37,701.45,False
Kakuma 4,Rice,2025-05-15,170.0,140.0,False
Kalobeyei (Village 2),Maize flour,2025-05-15,85.0,77.5,False
Kalobeyei (Village 2),Wheat flour,2025-05-15,80.0,83.5,False
Kakuma 3,Rice,2025-05-15,180.0,153.75,False
Kakuma 4,Potatoes (Irish),2025-05-15,90.0,90.0,False
Kalobeyei (Village 2),Salt,2025-05-15,75.0,62.5,False
Kalobeyei (Village 2),Maize,2025-05-15,60.0,60.0,False
Kakuma 4,Beans (dry),2025-05-15,155.0,151.67,False
Kakuma 3,Maize,2025-05-15,70.0,64.17,False
Hagadera (Daadab),Beans (dry),2025-05-15,134.13,123.32,False
Kakuma 4,Wheat flour,2025-05-15,85.0,85.83,False
Kalobeyei (Village 1),Maize,2025-05-15,63.33,58.33,False
Kalobeyei (Village 3),Rice,2025-05-15,145.0,127.5,False
IFO (Daadab),Potatoes (Irish),2025-05-15,74.54,100.0,False
IFO (Daadab),Wheat flour,2025-05-15,100.0,100.0,False
Hagadera (Daadab),Salt,2025-05-15,50.0,50.0,False
Kakuma 4,Salt,2025-05-15,62.5,58.349999999999994,False
Kakuma 4,Maize,2025-05-15,67.5,63.33,False
IFO (Daadab),Meat (goat),2025-05-15,794.81,729.35,False
Kalobeyei (Village 2),Beans (dry),2025-05-15,160.0,150.0,False
Kakuma 3,Wheat flour,2025-05-15,90.0,87.25,False
Kalobeyei (Village 3),Wheat flour,2025-05-15,85.0,84.0,False
Kalobeyei (Village 3),Sugar,2025-05-15,180.0,154.0,False
IFO (Daadab),Maize flour,2025-05-15,100.0,100.0,False
Kakuma 3,Beans (dry),2025-05-15,160.0,153.0,False
Hagadera (Daadab),Rice,2025-05-15,114.9,107.71,False
Kakuma 3,Maize flour,2025-05-15,85.0,81.38,False
Kalobeyei (Village 3),Beans (dry),2025-05-15,130.0,142.5,False
Kalobeyei (Village 1),Wheat flour,2025-05-15,86.67,91.83,False
Hagadera (Daadab),Potatoes (Irish),2025-05-15,78.43,68.75,False
Kakuma 3,Salt,2025-05-15,50.0,50.0,False
Hagadera (Daadab),Maize flour,2025-05-15,100.0,97.42,False
Kalobeyei (Village 1),Potatoes (Irish),2025-05-15,83.33,100.0,False
Kalobeyei (Village 1),Sugar,2025-05-15,173.33,158.33,False
Kalobeyei (Village 2),Sugar,2025-05-15,180.0,151.5,False
Kalobeyei (Village 3),Salt,2025-05-15,50.0,50.0,False
IFO (Daadab),Beans (dry),2025-05-15,132.07,123.33,False
IFO (Daadab),Rice,2025-05-15,119.34,113.33,False
IFO (Daadab),Maize,2025-05-15,70.0,70.11,False
Hagadera (Daadab),Sugar,2025-05-15,140.72,129.68,False
Kalobeyei (Village 1),Beans (dry),2025-05-15,133.33,136.67,False
Kalobeyei (Village 3),Maize flour,2025-05-15,80.0,80.0,False
Hagadera (Daadab),Meat (camel),2025-05-15,600.0,600.0,False
Kakuma 4,Maize flour,2025-05-15,90.0,75.83,True
Hagadera (Daadab),Maize,2025-05-15,60.0,60.0,False
Kakuma 3,Sugar,2025-05-15,175.0,171.25,False
Kalobeyei (Village 2),Rice,2025-05-15,170.0,170.0,False
Kalobeyei (Village 1),Maize,2025-06-15,57.5,63.33,False
Kalobeyei (Village 1),Salt,2025-06-15,50.0,50.0,False
Hagadera (Daadab),Sugar,2025-06-15,136.96,140.72,False
Ethiopia (Kakuma),Sugar,2025-06-15,180.0,170.0,False
Kalobeyei (Village 3),Maize flour,2025-06-15,86.67,80.0,False
HongKong (Kakuma),Salt,2025-06-15,50.0,50.0,False
Kakuma 4,Rice,2025-06-15,140.0,170.0,False
Kalobeyei (Village 2),Maize flour,2025-06-15,87.5,85.0,False
IFO (Daadab),Sugar,2025-06-15,133.15,131.62,False
IFO (Daadab),Beans (dry),2025-06-15,138.07,132.07,False
Kakuma 3,Meat (beef),2025-06-15,600.0,600.0,False
Kakuma 4,Sugar,2025-06-15,178.33,180.0,False
Kalobeyei (Village 1),Beans (dry),2025-06-15,133.33,133.33,False
IFO (Daadab),Wheat flour,2025-06-15,99.81,100.0,False
Kakuma 2,Potatoes (Irish),2025-06-15,63.33,80.0,False
HongKong (Kakuma),Beans (dry),2025-06-15,170.0,160.0,False
Kalobeyei (Village 3),Rice,2025-06-15,130.0,145.0,False
Hagadera (Daadab),Maize,2025-06-15,70.0,60.0,False
Kalobeyei (Village 3),Sugar,2025-06-15,175.0,180.0,False
Mogadishu (Kakuma),Sugar,2025-06-15,170.0,176.67,False
Hagadera (Daadab),Beans (dry),2025-06-15,130.97,134.13,False
Hagadera (Daadab),Rice,2025-06-15,108.84,114.9,False
Kakuma 4,Wheat flour,2025-06-15,86.5,85.0,False
IFO (Daadab),Potatoes (Irish),2025-06-15,63.31,74.54,False
Kalobeyei (Village 2),Maize,2025-06-15,60.0,60.0,False
Kakuma 3,Maize,2025-06-15,63.33,70.0,False
Kakuma 4,Potatoes (Irish),2025-06-15,66.67,90.0,False
Kakuma 2,Sugar,2025-06-15,175.0,165.0,False
Kakuma 2,Beans (dry),2025-06-15,143.33,123.33,False
HongKong (Kakuma),Sugar,2025-06-15,186.0,169.83,False
Kakuma 4,Maize flour,2025-06-15,85.0,90.0,False
Kakuma 3,Rice,2025-06-15,153.33,180.0,False
HongKong (Kakuma),Maize flour,2025-06-15,90.0,83.33,False
HongKong (Kakuma),Wheat flour,2025-06-15,90.0,85.83,False
Kakuma 4,Maize,2025-06-15,56.67,67.5,False
Kakuma 3,Salt,2025-06-15,50.0,50.0,False
Mogadishu (Kakuma),Maize flour,2025-06-15,100.0,86.67,False
Ethiopia (Kakuma),Maize,2025-06-15,70.0,75.0,False
Kakuma 2,Rice,2025-06-15,176.67,146.67,False
Kalobeyei (Village 3),Beans (dry),2025-06-15,130.0,130.0,False
Ethiopia (Kakuma),Rice,2025-06-15,120.0,125.0,False
Kalobeyei (Village 1),Potatoes (Irish),2025-06-15,90.0,83.33,False
Kalobeyei (Village 3),Wheat flour,2025-06-15,85.0,85.0,False
Kalobeyei (Village 2),Beans (dry),2025-06-15,135.0,160.0,False
Kakuma 3,Maize flour,2025-06-15,85.0,85.0,False
Kakuma 2,Wheat flour,2025-06-15,82.5,83.33,False
Hagadera (Daadab),Meat (camel),2025-06-15,600.0,600.0,False
Kalobeyei (Village 1),Maize flour,2025-06-15,90.0,90.0,False
Kakuma 3,Wheat flour,2025-06-15,90.0,90.0,False
Mogadishu (Kakuma),Beans (dry),2025-06-15,160.0,166.67,False
Kakuma 3,Sugar,2025-06-15,173.5,175.0,False
Kakuma 4,Beans (dry),2025-06-15,163.33,155.0,False
Kalobeyei (Village 1),Sugar,2025-06-15,171.67,173.33,False
Kalobeyei (Village 2),Sugar,2025-06-15,167.5,180.0,False
Hagadera (Daadab),Potatoes (Irish),2025-06-15,63.44,78.43,False
Kalobeyei (Village 2),Wheat flour,2025-06-15,86.5,80.0,False
Hagadera (Daadab),Maize flour,2025-06-15,99.61,100.0,False
IFO (Daadab),Meat (camel),2025-06-15,695.47,660.37,False
IFO (Daadab),Maize flour,2025-06-15,100.1,100.0,False
Hagadera (Daadab),Meat (goat),2025-06-15,800.0,750.0,False
Kalobeyei (Village 2),Salt,2025-06-15,55.0,75.0,False
HongKong (Kakuma),Rice,2025-06-15,135.0,160.0,False
Hagadera (Daadab),Salt,2025-06-15,50.0,50.0,False
Kalobeyei (Village 2),Rice,2025-06-15,175.0,170.0,False
Kakuma 3,Beans (dry),2025-06-15,160.0,160.0,False
Ethiopia (Kakuma),Maize flour,2025-06-15,95.0,85.0,False
Kakuma 2,Maize,2025-06-15,80.0,57.5,False
Kalobeyei (Village 1),Wheat flour,2025-06-15,86.83,86.67,False
HongKong (Kakuma),Maize,2025-06-15,65.0,61.67,False
Kakuma 2,Salt,2025-06-15,50.0,50.0,False
Kalobeyei (Village 1),Rice,2025-06-15,113.33,113.33,False
Hagadera (Daadab),Wheat flour,2025-06-15,99.86,99.49,False
Mogadishu (Kakuma),Salt,2025-06-15,50.0,58.349999999999994,False
IFO (Daadab),Meat (goat),2025-06-15,793.06,794.81,False
Kakuma 3,Potatoes (Irish),2025-06-15,70.0,73.33,False
IFO (Daadab),Rice,2025-06-15,118.25,119.34,False
IFO (Daadab),Salt,2025-06-15,50.0,50.0,False
Ethiopia (Kakuma),Beans (dry),2025-06-15,150.0,175.0,False
Kalobeyei (Village 3),Salt,2025-06-15,50.0,50.0,False
Kakuma 2,Maize flour,2025-06-15,85.0,80.0,False
Kakuma 4,Salt,2025-06-15,62.5,62.5,False
Kakuma 3,Meat (goat),2025-06-15,700.0,633.33,False
Mogadishu (Kakuma),Rice,2025-06-15,200.0,183.33,False
Ethiopia (Kakuma),Salt,2025-06-15,50.0,50.0,False
IFO (Daadab),Maize,2025-06-15,70.0,70.0,False
Ethiopia (Kakuma),Wheat flour,2025-06-15,95.0,90.0,False
Kalobeyei (Village 1),Beans (dry),2025-07-15,130.0,133.33,False
Kalobeyei (Village 2),Maize flour,2025-07-15,86.25,87.5,False
Kakuma 4,Beans (dry),2025-07-15,142.5,163.33,False
Kalobeyei (Village 1),Maize flour,2025-07-15,86.0,90.0,False
Kakuma 2,Sugar,2025-07-15,160.0,175.0,False
Kalobeyei (Village 2),Salt,2025-07-15,50.0,55.0,False
Hagadera (Daadab),Wheat flour,2025-07-15,100.0,99.86,False
Kalobeyei (Village 2),Rice,2025-07-15,152.5,175.0,False
Hagadera (Daadab),Potatoes (Irish),2025-07-15,55.9,63.44,False
Hagadera (Daadab),Salt,2025-07-15,50.0,50.0,False
Kakuma 2,Salt,2025-07-15,50.0,50.0,False
Kakuma 4,Salt,2025-07-15,62.5,62.5,False
Kalobeyei (Village 2),Beans (dry),2025-07-15,142.5,135.0,False
Kalobeyei (Village 2),Maize,2025-07-15,57.5,60.0,False
Kakuma 2,Rice,2025-07-15,180.0,176.67,False
